mfcc_Hindia-Mata Air_0,mfcc_Hindia-Mata Air_1,mfcc_Hindia-Mata Air_2,mfcc_Hindia-Mata Air_3,mfcc_Hindia-Mata Air_4,mfcc_Hindia-Mata Air_5,mfcc_Hindia-Mata Air_6,mfcc_Hindia-Mata Air_7,mfcc_Hindia-Mata Air_8,mfcc_Hindia-Mata Air_9,mfcc_Hindia-Mata Air_10,mfcc_Hindia-Mata Air_11,mfcc_Hindia-Mata Air_12,mfcc_Hindia-Mata Air_13,mfcc_Hindia-Mata Air_14,mfcc_Hindia-Mata Air_15,mfcc_Hindia-Mata Air_16,mfcc_Hindia-Mata Air_17,mfcc_Hindia-Mata Air_18,mfcc_Hindia-Mata Air_19,mfcc_Hindia-Mata Air_20,mfcc_Hindia-Mata Air_21,mfcc_Hindia-Mata Air_22,mfcc_Hindia-Mata Air_23,mfcc_Hindia-Mata Air_24,mfcc_Hindia-Mata Air_25,mfcc_Hindia-Mata Air_26,mfcc_Hindia-Mata Air_27,mfcc_Hindia-Mata Air_28,mfcc_Hindia-Mata Air_29,mfcc_Hindia-Mata Air_30,mfcc_Hindia-Mata Air_31,mfcc_Hindia-Mata Air_32,mfcc_Hindia-Mata Air_33,mfcc_Hindia-Mata Air_34,mfcc_Hindia-Mata Air_35,mfcc_Hindia-Mata Air_36,mfcc_Hindia-Mata Air_37,mfcc_Hindia-Mata Air_38,mfcc_Hindia-Mata Air_39,mfcc_Hindia-Mata Air_40,mfcc_Hindia-Mata Air_41,mfcc_Hindia-Mata Air_42,mfcc_Hindia-Mata Air_43,mfcc_Hindia-Mata Air_44,mfcc_Hindia-Mata Air_45,mfcc_Hindia-Mata Air_46,mfcc_Hindia-Mata Air_47,mfcc_Hindia-Mata Air_48,mfcc_Hindia-Mata Air_49,mfcc_Hindia-Mata Air_50,mfcc_Hindia-Mata Air_51,mfcc_Hindia-Mata Air_52,mfcc_Hindia-Mata Air_53,mfcc_Hindia-Mata Air_54,mfcc_Hindia-Mata Air_55
0.52576286,0.51305634,0.5184771,0.51562357,0.5026788,0.15519682,0.40316677,0.33839312,0.33068088,0.44695887,0.10422829,0.41672236,0.4393667,0.18969743,0.0,0.49597415,0.52130556,0.356115,0.12044808,0.14176005,0.05103848,0.34424558,0.4750402,0.14946663,0.3827862,0.1305482,0.23669168,0.37172034,0.12842667,0.36594656,0.081356905,0.28715956,0.40583146,0.11031271,0.0,0.10481539,0.2633461,0.17768085,0.19614561,0.042945713,0.006656334,0.40933663,0.37996307,0.1413018,0.3530049,0.113957904,0.46647146,0.3218301,0.17911205,0.4241131,0.08695742,0.38074479,0.28509584,0.6476208,0.68877935,0.77442175
0.0,0.0,0.0,0.0,0.0,0.55138576,0.0,0.2573253,0.10342991,0.0,0.5352541,0.0,0.0,0.24104656,0.013068125,0.0,0.0,0.20201677,0.115909785,0.0,0.5084092,0.0,0.0,0.2564586,0.0,0.53642094,0.18461463,0.0,0.121621616,0.0,0.5320912,0.0,0.0,0.16424815,0.0017553121,0.70168674,0.07305884,0.21701035,0.0545782,0.04334697,0.50079316,0.0,0.0,0.25760528,0.0,0.52354306,0.0,0.07933429,0.16612871,0.0,0.53239346,0.0,0.0,0.0,0.0,0.0
0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,0.7238227,1.0,0.99999994,0.99999994,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8077626,0.99999994,0.99999994,0.99999994,1.0,1.0,1.0,0.9999999,0.99999994,1.0,0.8568175,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994
0.39978054,0.45366344,0.39678547,0.40414006,0.40010625,0.0,0.45401603,0.0,0.0,0.46761194,0.0,0.38073793,0.45869178,0.0,0.0650702,0.35475883,0.48751074,0.0,0.0,0.2614796,0.003664419,0.36869216,0.26757854,0.0,0.15115589,0.0,0.0,0.29743248,0.0,0.3836373,0.0,0.078387484,0.21992074,0.0,0.03174077,0.0,0.0,0.0,0.0,0.0036349967,0.0,0.3754319,0.30525514,0.0,0.15695292,0.0,0.34748602,0.0,0.0,0.43624732,0.0,0.09131965,0.1485488,0.560137,0.56962234,0.70756704
0.68145806,0.61394686,0.6451858,0.62100065,0.6582468,0.46958154,0.5463097,1.0,0.7637953,0.61433905,0.46420765,0.5283164,0.5463565,0.55440176,0.36094487,0.63798004,0.65313053,0.8654908,0.6714901,0.49292892,0.408583,0.50355196,0.5685469,0.53331834,0.53530663,0.44959557,0.4765259,0.5703095,0.663803,0.49935633,0.45114434,0.51735526,0.6533426,0.63905597,0.3867349,0.6757493,0.44325548,1.0,0.7465986,0.28787965,0.50191885,0.53097194,0.53074324,0.53084826,0.56154215,0.473185,0.5356755,1.0,0.71147376,0.5603795,0.43579364,0.5065341,0.38401926,0.64514565,0.7218538,0.7764558
0.5236406,0.55077654,0.51986957,0.5321558,0.47199836,0.096442506,0.41632164,0.1940663,0.3455031,0.44879475,0.18726516,0.3739352,0.40258026,0.13345516,0.08221045,0.15221006,0.52853864,0.27072683,0.106649816,0.13666177,0.025371656,0.3308786,0.22764668,0.057947427,0.26713082,0.1324237,0.2578821,0.31093913,0.061132193,0.2921002,0.08854288,0.2763822,0.29659724,0.071145505,0.03401062,0.18767107,0.26030916,0.15534317,0.1805304,0.0,0.12977996,0.36174792,0.35984692,0.07603888,0.32973206,0.11712624,0.48290032,0.2821588,0.28826237,0.3719125,0.0773184,0.37887207,0.21651176,0.7095777,0.71438396,0.7998806
0.5355643,0.55274546,0.5498796,0.5228107,0.51638573,0.46204782,0.53104794,0.5966922,0.71484137,0.59772295,0.5012604,0.48827487,0.54173726,0.4543196,0.35625476,0.4953124,0.600855,0.6127329,0.4615266,0.32846475,0.33727443,0.42980748,0.46478033,0.42702705,0.4069466,0.45797777,0.50337934,0.4692175,0.36281723,0.46694845,0.41355547,0.50111014,0.52593076,0.37238687,0.27274817,0.53352714,0.4504284,0.6105038,0.5022456,0.28581473,0.47109467,0.47039643,0.43813854,0.394188,0.43352702,0.45870715,0.72248197,0.74785244,0.6326283,0.6008897,0.4135151,0.4482347,0.4561556,0.64945626,0.6985985,0.77114725
0.57086384,0.5656591,0.5817725,0.5421852,0.48771715,0.086833835,0.47497845,0.15613343,0.43897346,0.48636615,0.10218257,0.35854647,0.44551468,0.2014652,0.086800024,0.17273833,0.5048532,0.36299548,0.2206474,0.10357231,0.0,0.3234187,0.36213097,0.2491201,0.4397712,0.08079472,0.42076102,0.37878603,0.13759366,0.3047654,0.04618083,0.42915398,0.4377243,0.15405506,0.080359355,0.12733614,0.2624919,0.22723882,0.22954132,0.053183004,0.0593632,0.40896088,0.4097463,0.16886537,0.45309043,0.09040451,0.5436759,0.19241188,0.3586536,0.4296015,0.0528197,0.40144372,0.29134476,0.66350573,0.7165464,0.78885543
0.48983184,0.50938857,0.49287283,0.49667674,0.5016641,0.40320587,0.51526433,0.4752497,0.5115079,0.42962345,0.3660184,0.4365049,0.5425762,0.3849572,0.24911769,0.5658091,0.5258771,0.5913633,0.42812276,0.3660389,0.33272645,0.40570962,0.45181078,0.37036276,0.38170397,0.37821788,0.35036096,0.37256435,0.35602754,0.36406073,0.38506845,0.30499044,0.38934976,0.31565017,0.26304668,0.44790673,0.3026312,0.57349753,0.4012148,0.22393169,0.3818224,0.44245452,0.36893386,0.28777975,0.38358724,0.39441046,0.50363344,0.4619683,0.46861878,0.4343802,0.3931063,0.3480097,0.34721804,0.666631,0.6708167,0.7864128
0.54886186,0.5586273,0.5386752,0.5457493,0.53188175,0.057714134,0.49121767,0.3002956,0.39818043,0.45849442,0.051296547,0.3961323,0.47404996,0.27968144,0.0,0.2548194,0.52269,0.3435341,0.25588998,0.18071517,0.0043337643,0.3664341,0.46874198,0.21033195,0.38273102,0.054184392,0.29449552,0.3926533,0.20749517,0.34184426,0.06527965,0.27423716,0.4093133,0.1743832,0.019830443,0.16535465,0.27981243,0.24918346,0.21850693,0.048906945,0.03491451,0.43517128,0.39726308,0.19025281,0.33025944,0.04605007,0.46177828,0.3583703,0.28862536,0.46221027,0.07532847,0.32258886,0.29009002,0.65880245,0.6957548,0.7652989
0.50946426,0.53715897,0.51968724,0.49873516,0.49608284,0.4295822,0.49918127,0.48134446,0.52919996,0.4600482,0.41942206,0.4390959,0.4866355,0.44931525,0.29096717,0.5005935,0.5629059,0.5157546,0.41332966,0.4140055,0.3681324,0.39178002,0.43101746,0.30121467,0.33010182,0.39849576,0.34992948,0.44735593,0.35149285,0.4260438,0.4312296,0.37192425,0.42876878,0.3112237,0.26435965,0.45263243,0.3138703,0.2976648,0.37510228,0.2794503,0.40699905,0.48525438,0.4459774,0.35801512,0.35958543,0.43108302,0.4982358,0.50310606,0.45195657,0.43115216,0.42226183,0.3493782,0.3496147,0.65745664,0.6964501,0.79402816
0.52195585,0.53430593,0.5350824,0.49319527,0.50964504,0.15120664,0.48571497,0.30810466,0.4110972,0.4763695,0.1580897,0.39109078,0.4658125,0.26855457,0.045701765,0.30663761,0.5280109,0.35023436,0.24063098,0.18526341,0.10936412,0.384118,0.3518197,0.16586658,0.3722215,0.13911687,0.25755274,0.39387363,0.2005508,0.3580951,0.15401249,0.32247633,0.42092025,0.1712692,0.01712519,0.16002366,0.23053408,0.17228098,0.17345785,0.027893156,0.11737288,0.468618,0.40501276,0.21435094,0.39642406,0.17513193,0.46181634,0.23867397,0.31041935,0.4265769,0.14481714,0.3089107,0.2908624,0.6577677,0.7045924,0.7824337
0.5372597,0.5438734,0.5349572,0.50930023,0.47538543,0.41210315,0.47635698,0.5094768,0.44228262,0.45465827,0.37723982,0.46570757,0.45229876,0.37102666,0.26524502,0.5164641,0.55183405,0.53035414,0.34819853,0.40258405,0.34671044,0.4080252,0.38611186,0.25116843,0.377925,0.3682257,0.38866,0.4101691,0.30304143,0.42046773,0.39855093,0.35400388,0.41602066,0.3098545,0.25970948,0.48420906,0.34316498,0.38320702,0.31955364,0.22508533,0.3673933,0.44454676,0.4083482,0.29618254,0.3891976,0.42985785,0.49349573,0.4614334,0.4221483,0.45683524,0.37744907,0.38469434,0.25282943,0.6723905,0.7133754,0.79690635
0.52243084,0.51447225,0.51015484,0.5086871,0.5039131,0.10950734,0.44510528,0.30507055,0.36586252,0.44906044,0.084907874,0.4436544,0.4336912,0.25208244,0.022086956,0.32759964,0.516944,0.3395148,0.19203502,0.17429473,0.042624116,0.36525124,0.3871953,0.14597476,0.404065,0.076385915,0.25072864,0.38502616,0.16487768,0.3728913,0.09141545,0.30499747,0.40768266,0.14464346,0.0,0.18961349,0.23019463,0.15855353,0.1753519,0.01384186,0.05955544,0.4021922,0.40122104,0.17291132,0.38797426,0.11436024,0.48916224,0.3139793,0.2526354,0.42128164,0.082440674,0.38107222,0.28350544,0.64647925,0.6870625,0.7747658
0.0,0.0,0.0,0.0,0.0,0.21825066,0.0,0.42755023,0.1265442,0.0,0.28791586,0.0,0.0,0.2599431,0.0,0.0,0.0,0.0946331,0.07424767,0.0,0.29084864,0.0,0.0,0.24772187,0.0,0.21251461,0.17609632,0.0,0.062339887,0.0,0.26365542,0.0,0.0,0.1786471,0.0,0.678995,0.04629384,0.17879638,0.057211116,0.0,0.17740895,0.0,0.0,0.2772941,0.0,0.19424684,0.0,0.0,0.2315777,0.0,0.22033939,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6468701,0.99999994,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,0.99999994,0.7504072,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0
0.40047142,0.45958507,0.39965567,0.41420174,0.4067405,0.0,0.453155,0.0,0.0,0.45960432,0.0,0.40149578,0.42381006,0.0,0.114434525,0.24623111,0.47889173,0.0,0.0,0.2902894,0.13157298,0.33030146,0.19595894,0.0,0.191567,0.0,0.0,0.24943483,0.0,0.38346472,0.06640874,0.08359678,0.16084334,0.0,0.09804828,0.0,0.0,0.0,0.0,0.08458826,0.050537437,0.39322287,0.29416838,0.0,0.1424343,0.021831289,0.318671,0.06816417,0.0,0.4504606,0.01576288,0.1402366,0.1854567,0.5643654,0.56752306,0.70895565
0.6757001,0.62232184,0.6385792,0.61876154,0.69896054,0.45669532,0.5634866,1.0,0.790874,0.624818,0.41067612,0.5333959,0.54482263,0.5625001,0.35699505,0.6398754,0.6702647,0.8266351,0.69189906,0.49537313,0.4385848,0.47625452,0.55503064,0.52494335,0.5543475,0.4194241,0.47321028,0.6515018,0.7139775,0.51161706,0.44661608,0.506343,0.65174806,0.61616474,0.4043361,0.68502456,0.4236952,1.0,0.79154,0.3390861,0.4931502,0.5343546,0.54354423,0.53870934,0.55135584,0.44812334,0.5366987,0.97887325,0.76787305,0.5831604,0.40039092,0.520156,0.4047985,0.65094477,0.7205397,0.7781922
0.5158659,0.55604446,0.5123255,0.5218022,0.49780065,0.0627568,0.4358461,0.2975062,0.34430075,0.4669885,0.15103284,0.40943718,0.355783,0.088881075,0.1523796,0.087974265,0.50783134,0.27286512,0.12453009,0.17571768,0.045745894,0.32051328,0.1933486,0.057524964,0.31389254,0.102858245,0.26837516,0.2696857,0.06804703,0.2964857,0.071499504,0.26293045,0.28668043,0.05808279,0.08330156,0.21350001,0.25715458,0.15675831,0.21579283,0.041599974,0.072598204,0.35766616,0.3563617,0.090368,0.3267474,0.05438658,0.44577423,0.33869612,0.3467805,0.38806647,0.0,0.4124009,0.24967219,0.7117423,0.71413934,0.79905885
0.54402655,0.55593425,0.5464347,0.51145554,0.5367436,0.44049436,0.5412248,0.6874707,0.7436259,0.62045974,0.49284422,0.4945529,0.56060076,0.42748702,0.40380716,0.51417446,0.6024201,0.60857415,0.4705048,0.36040086,0.31344754,0.4222383,0.40836585,0.40416586,0.4366669,0.43211305,0.49885693,0.46372825,0.38778085,0.4781525,0.3692987,0.49367213,0.52074736,0.35438532,0.30583712,0.55258286,0.43040383,0.5395797,0.5365344,0.29370728,0.4067873,0.47331834,0.440442,0.41105536,0.441844,0.36457717,0.70269895,0.73312145,0.71284616,0.60832727,0.37429821,0.47918978,0.4709385,0.65289444,0.6964666,0.77113134
0.5805769,0.5738419,0.56660587,0.53266156,0.5121361,0.08217162,0.49340817,0.27845478,0.4680154,0.51032364,0.107350916,0.3614901,0.40499097,0.19371772,0.13236366,0.11612934,0.49669245,0.29868805,0.22104765,0.16741335,0.0,0.30521235,0.30533966,0.24117832,0.46429163,0.07459939,0.40576982,0.38416553,0.16083279,0.33671728,0.0,0.43028826,0.41433284,0.13593918,0.16727804,0.16950828,0.2403253,0.17796138,0.25847402,0.11911979,0.010839984,0.4242017,0.41559434,0.17775244,0.4709623,0.0346295,0.53275865,0.26320553,0.43722597,0.44244185,0.034709148,0.4184225,0.30332127,0.672579,0.7155946,0.78771806
0.48710427,0.5125498,0.47849172,0.48750374,0.52559465,0.38902298,0.5320923,0.590587,0.5273229,0.42998037,0.31538612,0.42737535,0.5247898,0.3633699,0.23439308,0.50316465,0.5316118,0.63186866,0.44082803,0.36099696,0.31505993,0.37363097,0.3733878,0.3376269,0.41475105,0.32275766,0.354527,0.32880813,0.33689368,0.3782975,0.3200739,0.3350786,0.33396062,0.28174567,0.31473812,0.49567062,0.32167006,0.5367848,0.40430665,0.25058624,0.33188188,0.45898306,0.3755773,0.2879741,0.39374095,0.32876202,0.49971944,0.49048844,0.5128526,0.45865136,0.35471642,0.36935738,0.3592181,0.6740056,0.67214173,0.7894536
0.54576415,0.5600401,0.5267517,0.54273677,0.5556009,0.04729283,0.5232718,0.43631533,0.42907357,0.4627301,0.037252337,0.39350566,0.4540822,0.26863283,0.049369887,0.16653612,0.53415513,0.3196973,0.26865333,0.19801787,0.044423282,0.33542663,0.42309272,0.20808478,0.39997303,0.024653345,0.26150024,0.40009472,0.22116652,0.35230288,0.03542173,0.31827936,0.35445908,0.15777676,0.06098271,0.19481729,0.25383794,0.2747503,0.24489725,0.09156999,0.0,0.43766657,0.3982173,0.20424953,0.35045305,0.0,0.4724616,0.39574778,0.35669723,0.47576848,0.033541486,0.35175693,0.32436174,0.66456485,0.6985204,0.7658735
0.5092646,0.54541093,0.5143035,0.500415,0.5149622,0.36945793,0.5127378,0.64086926,0.5482217,0.46750128,0.35352004,0.42935714,0.48104116,0.4253636,0.3152944,0.41716343,0.56686604,0.5408804,0.4109394,0.39953664,0.35027587,0.37384412,0.35438502,0.29504004,0.35875443,0.30165404,0.3582719,0.44482622,0.3718772,0.43884897,0.36358142,0.3878568,0.41088212,0.28108075,0.2821325,0.4364352,0.31603765,0.32470146,0.36693174,0.33421135,0.34438145,0.48319298,0.44233096,0.36195984,0.37570643,0.35039756,0.47846386,0.5312088,0.5009482,0.44598737,0.34924582,0.3632822,0.36180514,0.6674118,0.70077235,0.79217327
0.5200247,0.54161716,0.5292806,0.50262815,0.5215909,0.055917338,0.52236694,0.3709095,0.43903852,0.48483512,0.062016673,0.38753796,0.4167757,0.24305525,0.12854922,0.24111965,0.56109166,0.29407573,0.23095654,0.23305097,0.10667104,0.37041214,0.28170896,0.18002738,0.39784914,0.06196975,0.24635065,0.3822702,0.24358277,0.39180234,0.0865777,0.34542614,0.40159208,0.16102016,0.10085216,0.1927782,0.25451276,0.1512071,0.21088402,0.10089239,0.025308684,0.47616142,0.39615497,0.25564438,0.39419192,0.09507252,0.46830848,0.32934582,0.37626326,0.4334875,0.03965199,0.33718818,0.32164696,0.6675969,0.70656586,0.78508276
0.546067,0.5538733,0.52461326,0.5105184,0.49771795,0.34737003,0.4892387,0.57715535,0.4413071,0.46303368,0.29152468,0.4661241,0.42823002,0.34920716,0.30277598,0.385034,0.53547174,0.52908033,0.32058957,0.42104658,0.33495173,0.39268214,0.35222864,0.27464128,0.4155538,0.33382958,0.40352893,0.4025939,0.34166428,0.4564373,0.35674915,0.3532128,0.41509363,0.288374,0.2923376,0.49693066,0.33990794,0.35474658,0.3428246,0.27138376,0.29180813,0.4579547,0.40270543,0.3085361,0.38697347,0.38520336,0.46028945,0.4744776,0.47655308,0.47369727,0.29894787,0.3964308,0.28989744,0.6798073,0.7103409,0.7978169
0.5281485,0.5284447,0.51034796,0.4951416,0.5248832,0.052955166,0.4858468,0.3146251,0.33077812,0.4593979,0.04482074,0.43922222,0.41566294,0.24134424,0.0949881,0.31997386,0.541133,0.25579077,0.17624822,0.24970289,0.09939805,0.3601156,0.30350018,0.16186368,0.42927673,0.029391184,0.24807417,0.37553215,0.19136481,0.3903761,0.11166604,0.3211902,0.38360712,0.12643102,0.06898347,0.24611938,0.21160361,0.15793249,0.17900686,0.08278728,0.009593308,0.41581735,0.4014079,0.19834349,0.39307272,0.06673545,0.4919381,0.36366016,0.3092137,0.43141952,0.010450959,0.39612696,0.2922573,0.65292925,0.68326515,0.77703404
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090521,0.09949008,0.0,0.08006628,0.0,0.0,0.24524918,0.0,0.0,0.0,0.013848215,0.04759735,0.0,0.08972995,0.0,0.0,0.20237242,0.0,0.0,0.23700486,0.0,0.021965146,0.0,0.026586622,0.0,0.0,0.14977293,0.0,0.5524704,0.06754133,0.20737171,0.0,0.0,0.0,0.0,0.0,0.2315658,0.0,0.0,0.0,0.032554626,0.1967565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.57525086,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,0.80154836,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0
0.39553618,0.4537605,0.40853852,0.4289127,0.4184435,0.06795558,0.34549052,0.0,0.0,0.47539726,0.0,0.40484127,0.317231,0.0,0.21287073,0.30926123,0.37733635,0.0,0.0,0.3591428,0.2543966,0.3148128,0.17018673,0.0,0.22946797,0.103274,0.0,0.18794677,0.0,0.38107017,0.12989482,0.06614348,0.14342459,0.0,0.12533754,0.0,0.0,0.0,0.038144767,0.16131984,0.26527172,0.39158562,0.2966885,0.0,0.15423584,0.19628443,0.23763189,0.0,0.0,0.44332436,0.1862376,0.12769711,0.1448538,0.56718457,0.568693,0.7089226
0.67576045,0.61279917,0.64388025,0.61950773,0.730276,0.4369703,0.5878119,1.0000001,0.79316425,0.6577023,0.32083237,0.53716713,0.4982885,0.5536927,0.41259396,0.7119378,0.6776339,0.74159414,0.6673173,0.5217631,0.4464993,0.44612986,0.56474084,0.50580937,0.56295705,0.45920658,0.43611166,0.6701328,0.67921346,0.5074297,0.4334129,0.45348293,0.66013694,0.56965303,0.40947977,0.6506376,0.39539194,1.0000001,0.7566081,0.39042744,0.56113434,0.51349366,0.5378759,0.5221559,0.56337583,0.5003404,0.5236137,0.6863797,0.75306654,0.6155941,0.4531725,0.5309754,0.42033482,0.6539773,0.72040886,0.7773798
0.5194351,0.5524565,0.50773096,0.52345747,0.51809174,0.12441689,0.29317153,0.33064437,0.38658494,0.50086224,0.09793404,0.41348523,0.24925914,0.08469866,0.26792067,0.17625007,0.37038553,0.25993523,0.12431777,0.24399874,0.06460638,0.27585867,0.16172059,0.06311828,0.3421678,0.24871804,0.1645947,0.23608066,0.06686756,0.31345952,0.06342482,0.21026348,0.25026098,0.06909381,0.1507945,0.24566571,0.22302496,0.14557883,0.19284624,0.14428452,0.22989312,0.33503962,0.3678948,0.097405925,0.33307806,0.17555842,0.3068449,0.27753764,0.34151676,0.42700082,0.11473532,0.4168145,0.286416,0.7125189,0.71721745,0.80155504
0.54835385,0.56307554,0.5351568,0.5073737,0.55787575,0.54395115,0.50244284,0.6853286,0.7757697,0.6523601,0.50237,0.5049229,0.5220791,0.37719685,0.47204092,0.607579,0.5513173,0.5888721,0.43916145,0.41796845,0.2984008,0.4009059,0.3880229,0.38493747,0.46715224,0.4960848,0.41367024,0.45152935,0.38889202,0.47739583,0.35705552,0.42447352,0.55389297,0.36142722,0.32597178,0.5761517,0.41043103,0.55141646,0.4857103,0.3632611,0.46344122,0.43973085,0.44940966,0.4100924,0.4585461,0.388731,0.57567,0.5999454,0.6919403,0.63678586,0.45900774,0.49552143,0.45352793,0.65479976,0.69657224,0.7705034
0.57784927,0.57778364,0.56333876,0.52540874,0.53582275,0.32217795,0.42899647,0.3034286,0.4958361,0.5459545,0.16667943,0.36612916,0.3099352,0.17512864,0.22290744,0.16988192,0.38188756,0.26118806,0.20902479,0.26298052,0.0,0.28138983,0.28187323,0.21844482,0.4850942,0.2424634,0.26760805,0.3889439,0.20094046,0.352892,0.0,0.34871298,0.35483718,0.14858946,0.22733796,0.22181575,0.21620771,0.13400045,0.245949,0.19508943,0.16745752,0.39009416,0.42043912,0.16836402,0.486242,0.19987178,0.4022182,0.20562625,0.43958324,0.4705522,0.16513655,0.41853052,0.27365503,0.67757416,0.717239,0.7877478
0.48631477,0.5110396,0.48082823,0.4866607,0.55302566,0.52745366,0.5336549,0.6035701,0.5421147,0.45638686,0.31230336,0.41927913,0.4925134,0.3154328,0.26701826,0.5434253,0.48555318,0.6332016,0.40277666,0.41334873,0.30742085,0.3656529,0.32907197,0.31933153,0.4545653,0.39465618,0.34030083,0.31749824,0.37889868,0.40463465,0.29256165,0.27809364,0.3407761,0.26163954,0.34792355,0.51684797,0.34054214,0.49840975,0.35002857,0.26981872,0.42622995,0.4280107,0.39068112,0.25929004,0.402148,0.41052818,0.42153037,0.3428735,0.4997918,0.48455635,0.43637925,0.3847458,0.3503517,0.6705097,0.6761948,0.78913337
0.55524343,0.5619344,0.5252166,0.5370786,0.577467,0.21513568,0.45672667,0.41082096,0.4219673,0.49915788,0.06401443,0.39086175,0.40759444,0.20577323,0.14301701,0.198683,0.43440428,0.268077,0.2279478,0.26631483,0.07811814,0.34187865,0.3688514,0.17842439,0.41823304,0.13473712,0.14198586,0.39453584,0.21309114,0.37701437,0.02239205,0.29496673,0.3035923,0.117892735,0.15655378,0.2288486,0.20478238,0.2647837,0.16174999,0.10624936,0.15235542,0.41285166,0.40506175,0.17054,0.3631713,0.14622647,0.3560186,0.3058536,0.34896645,0.49980798,0.11761338,0.36610898,0.33282572,0.6547111,0.69954103,0.7664184
0.5136941,0.55562025,0.5145989,0.49310237,0.53823096,0.45033753,0.432636,0.62994313,0.5605631,0.501574,0.33114827,0.43735647,0.43058434,0.39218217,0.3862362,0.4791018,0.49259785,0.53618675,0.3826701,0.45021325,0.3781872,0.36677757,0.304959,0.29961142,0.37761152,0.3758223,0.34140074,0.4170088,0.384583,0.4258486,0.3289535,0.37481704,0.41068372,0.2843768,0.33823603,0.48400462,0.34900117,0.3571352,0.3129623,0.3356459,0.41970426,0.44027233,0.4559527,0.3813061,0.36572725,0.39533514,0.40394822,0.39744803,0.5321491,0.4638959,0.38130593,0.35697657,0.34596848,0.6653152,0.70061415,0.79288423
0.5288498,0.55262333,0.5345545,0.49816734,0.53519064,0.12102439,0.45509166,0.3428743,0.44009218,0.5018887,0.039558068,0.38955382,0.3553013,0.21626447,0.25056377,0.29196885,0.52878094,0.29217875,0.21749212,0.30401385,0.14779738,0.33883223,0.2639322,0.1746637,0.41599986,0.18430951,0.16348223,0.35077676,0.22455466,0.39787567,0.08405726,0.34386423,0.3551789,0.12012488,0.17396232,0.2264744,0.2736318,0.16748455,0.18100402,0.17120178,0.13212425,0.42580786,0.37618947,0.2507389,0.38364774,0.20793386,0.43648827,0.28143856,0.3643933,0.44760466,0.09052583,0.33887285,0.2954034,0.6676456,0.70626354,0.787247
0.556508,0.5548227,0.52758974,0.5083838,0.51581526,0.37501004,0.42054963,0.5303132,0.48831266,0.4833953,0.27211332,0.45879644,0.39106238,0.34066895,0.37713847,0.43143708,0.48875597,0.4908297,0.31177825,0.44377849,0.37383944,0.35374802,0.32744128,0.2928121,0.43397516,0.4441133,0.36692578,0.38878703,0.36561376,0.4529966,0.35745978,0.34188265,0.39870384,0.25211462,0.32701612,0.51247597,0.3342931,0.36389965,0.3497511,0.33585405,0.37241268,0.43282187,0.40252036,0.32054442,0.38522238,0.47528273,0.41780165,0.38597065,0.48600352,0.49423915,0.3507514,0.38864824,0.3013801,0.67786926,0.7116022,0.7986485
0.53374493,0.53191555,0.5110835,0.4979146,0.5541043,0.09483369,0.44652382,0.30393523,0.35105777,0.4848438,0.04011911,0.4245934,0.36284807,0.21071772,0.19635278,0.32253718,0.4899414,0.22224441,0.14045605,0.29324183,0.14903983,0.32010293,0.26326028,0.15053338,0.45517534,0.15710774,0.18877336,0.35935193,0.20997886,0.39337865,0.12390165,0.2936929,0.33931568,0.100132175,0.14244115,0.2595045,0.18649669,0.16573143,0.17903975,0.18316635,0.14468347,0.39827767,0.3978453,0.19232585,0.39608827,0.18195006,0.445785,0.28531224,0.30307066,0.45102617,0.10005657,0.39339176,0.29819465,0.65405875,0.6847422,0.7820946
